Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,CurrentStage,FinalStatus,ResumeScore,TechnicalScore,CommunicationScore,ScreeningDate,Interview1Date,HRDate,DropStage,DropReason
21,Female,Bachelor's (Type 1),9,1,15.90034286,77,89,79,Moderate,1,Selected,Selected,89,89,60,07-05-2026,11-05-2026,12-05-2026,None,N/A
20,Female,Master's,2,3,32.27390302,23,8,5,Aggressive,0,Screening,Rejected,12,8,70,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
35,Female,Master's,7,5,8.742878704,66,50,54,Aggressive,1,Interview 1,Rejected,56,50,70,05-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
42,Male,Bachelor's (Type 2),11,3,19.64999178,62,15,96,Moderate,0,Screening,Rejected,44,15,60,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
42,Female,PhD,0,1,11.45185187,93,87,43,Aggressive,1,Selected,Selected,61,87,70,05-05-2026,07-05-2026,09-05-2026,None,N/A
49,Male,Master's,10,4,35.78974835,98,77,17,Aggressive,1,Selected,Selected,84,77,70,07-05-2026,11-05-2026,14-05-2026,None,N/A
43,Female,Bachelor's (Type 2),8,3,48.21044192,47,2,15,Aggressive,0,Screening,Rejected,25,2,70,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
24,Male,Bachelor's (Type 1),8,5,50.7755484,62,97,11,Moderate,0,Selected,Selected,92,97,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
22,Male,Bachelor's (Type 2),9,3,23.51384052,77,96,19,Moderate,0,Selected,Selected,94,96,60,07-05-2026,09-05-2026,12-05-2026,None,N/A
31,Female,Bachelor's (Type 2),1,2,13.62651948,11,23,44,Moderate,0,Screening,Rejected,19,23,60,06-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
27,Female,Bachelor's (Type 2),3,3,23.14146852,27,72,63,Aggressive,1,Selected,Selected,59,72,70,06-05-2026,09-05-2026,11-05-2026,None,N/A
41,Female,Bachelor's (Type 1),12,1,43.3634705,43,12,58,Moderate,0,Screening,Rejected,44,12,60,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
46,Female,Master's,7,4,11.30028393,92,1,92,Aggressive,1,Screening,Rejected,22,1,70,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 1),6,4,48.60478258,42,70,93,Conservative,0,Interview 2,Rejected,67,70,50,06-05-2026,10-05-2026,12-05-2026,Interview 2,Poor Communication
20,Female,Bachelor's (Type 2),0,1,18.09328844,16,20,89,Moderate,0,Screening,Rejected,14,20,60,05-05-2026,07-05-2026,08-05-2026,Screening,Low Resume Score
22,Female,PhD,4,2,50.29018297,39,18,21,Moderate,0,Screening,Rejected,25,18,60,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
24,Female,Master's,6,1,42.93044438,48,88,96,Aggressive,1,Selected,Selected,80,88,70,05-05-2026,08-05-2026,10-05-2026,None,N/A
34,Male,Bachelor's (Type 2),14,3,41.42852671,84,46,46,Aggressive,1,Interview 1,Rejected,74,46,70,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
33,Male,Master's,15,1,16.89523369,56,21,28,Moderate,0,Interview 1,Rejected,60,21,60,05-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
22,Female,Bachelor's (Type 1),3,1,1.438860597,86,74,85,Moderate,0,Selected,Selected,61,74,60,07-05-2026,10-05-2026,11-05-2026,None,N/A
20,Male,Bachelor's (Type 1),14,2,20.10664544,83,32,44,Aggressive,1,Interview 1,Rejected,64,32,70,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
24,Female,Bachelor's (Type 2),15,3,16.09046848,63,31,76,Conservative,0,Interview 1,Rejected,67,31,50,06-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
45,Male,Bachelor's (Type 2),14,5,2.86984952,74,63,8,Conservative,0,Interview 2,Rejected,86,63,50,06-05-2026,08-05-2026,10-05-2026,Interview 2,Poor Communication
42,Male,Bachelor's (Type 2),0,5,26.26826283,56,84,23,Moderate,0,Selected,Selected,59,84,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
50,Male,Bachelor's (Type 2),8,4,21.15156556,97,38,14,Conservative,0,Interview 1,Rejected,51,38,50,07-05-2026,11-05-2026,13-05-2026,Interview 1,Weak Technical Skills
33,Male,Bachelor's (Type 1),13,1,32.72782339,73,83,35,Aggressive,1,Selected,Selected,97,83,70,06-05-2026,09-05-2026,11-05-2026,None,N/A
26,Female,Bachelor's (Type 2),4,4,32.05931611,73,71,12,Aggressive,1,Selected,Selected,62,71,70,07-05-2026,11-05-2026,13-05-2026,None,N/A
46,Female,Bachelor's (Type 2),10,2,7.037331795,69,41,90,Aggressive,1,Interview 1,Rejected,59,41,70,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
28,Female,Master's,15,5,49.84827731,99,100,43,Moderate,1,Selected,Selected,100,100,60,06-05-2026,10-05-2026,13-05-2026,None,N/A
34,Male,Bachelor's (Type 2),1,1,10.34657147,87,8,100,Aggressive,1,Screening,Rejected,9,8,70,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
34,Female,Bachelor's (Type 2),7,2,23.26370124,75,24,70,Conservative,0,Screening,Rejected,38,24,50,07-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
45,Female,Bachelor's (Type 2),10,2,25.40587717,42,88,71,Aggressive,1,Selected,Selected,92,88,70,05-05-2026,07-05-2026,10-05-2026,None,N/A
29,Female,Bachelor's (Type 1),12,1,41.65313986,22,96,100,Moderate,0,Selected,Selected,100,96,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
47,Male,Bachelor's (Type 1),1,2,5.961479805,26,1,77,Conservative,0,Screening,Rejected,4,1,50,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
32,Male,Master's,2,1,22.43221396,57,18,75,Aggressive,1,Screening,Rejected,19,18,70,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
38,Male,Bachelor's (Type 2),13,1,32.42510851,36,19,35,Aggressive,0,Interview 1,Rejected,52,19,70,05-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
50,Female,Bachelor's (Type 1),9,3,11.75778108,5,92,60,Moderate,0,Selected,Selected,91,92,60,06-05-2026,09-05-2026,12-05-2026,None,N/A
26,Female,Bachelor's (Type 2),0,4,32.37339494,64,69,80,Aggressive,1,Screening,Rejected,48,69,70,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 2),10,2,47.18324188,5,16,39,Aggressive,0,Screening,Rejected,41,16,70,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
39,Male,Bachelor's (Type 2),15,2,50.87590656,49,88,92,Aggressive,1,Selected,Selected,100,88,70,07-05-2026,10-05-2026,11-05-2026,None,N/A
48,Male,Bachelor's (Type 2),1,3,2.62255384,21,67,26,Moderate,0,Selected,Selected,50,67,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
23,Female,Bachelor's (Type 2),13,3,12.77941141,87,93,0,Conservative,0,Interview 2,Rejected,100,93,50,05-05-2026,08-05-2026,09-05-2026,Interview 2,Poor Communication
49,Male,Bachelor's (Type 2),15,3,16.51535579,24,83,33,Conservative,0,Interview 2,Rejected,100,83,50,05-05-2026,07-05-2026,09-05-2026,Interview 2,Poor Communication
24,Male,Bachelor's (Type 1),6,5,20.95630502,78,2,67,Aggressive,1,Screening,Rejected,19,2,70,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
42,Male,Bachelor's (Type 2),9,5,13.11285788,89,86,87,Moderate,1,Selected,Selected,87,86,60,07-05-2026,09-05-2026,10-05-2026,None,N/A
26,Male,Master's,1,5,11.17439973,71,50,20,Moderate,0,Screening,Rejected,38,50,60,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
32,Female,Master's,5,1,48.72769212,50,81,32,Conservative,0,Interview 2,Rejected,72,81,50,06-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
34,Male,Master's,14,2,46.92608014,87,25,6,Aggressive,1,Interview 1,Rejected,60,25,70,06-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
30,Male,Bachelor's (Type 2),2,4,3.34962505,47,55,64,Moderate,0,Screening,Rejected,45,55,60,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
48,Male,Bachelor's (Type 2),3,1,17.94065108,69,99,2,Moderate,0,Selected,Selected,78,99,60,05-05-2026,07-05-2026,10-05-2026,None,N/A
23,Male,Bachelor's (Type 2),10,2,21.25742768,98,63,50,Conservative,0,Interview 2,Rejected,74,63,50,06-05-2026,09-05-2026,12-05-2026,Interview 2,Poor Communication
32,Female,Bachelor's (Type 2),14,2,12.95072673,64,7,78,Aggressive,1,Screening,Rejected,47,7,70,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
26,Female,Bachelor's (Type 2),12,3,32.44364485,59,80,94,Aggressive,1,Selected,Selected,92,80,70,06-05-2026,10-05-2026,13-05-2026,None,N/A
46,Male,Bachelor's (Type 1),7,3,33.01903733,45,94,53,Aggressive,1,Selected,Selected,87,94,70,07-05-2026,10-05-2026,12-05-2026,None,N/A
38,Male,Bachelor's (Type 2),13,1,43.52521142,35,36,79,Aggressive,1,Interview 1,Rejected,64,36,70,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
41,Male,PhD,2,3,38.04346342,57,96,73,Moderate,0,Selected,Selected,73,96,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
47,Male,Bachelor's (Type 2),9,2,28.12866635,75,26,92,Moderate,0,Screening,Rejected,45,26,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
21,Male,Bachelor's (Type 1),5,3,33.6793385,37,44,58,Moderate,0,Screening,Rejected,46,44,60,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
29,Male,Bachelor's (Type 2),0,5,14.69943908,10,3,5,Aggressive,0,Screening,Rejected,2,3,70,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
32,Female,Master's,6,3,30.6528095,11,85,28,Aggressive,1,Selected,Selected,78,85,70,05-05-2026,08-05-2026,10-05-2026,None,N/A
49,Male,Bachelor's (Type 2),7,2,25.46136274,41,89,16,Aggressive,1,Selected,Selected,83,89,70,05-05-2026,09-05-2026,10-05-2026,None,N/A
44,Female,Bachelor's (Type 2),10,1,7.667223366,38,95,59,Aggressive,1,Selected,Selected,97,95,70,06-05-2026,08-05-2026,11-05-2026,None,N/A
40,Female,Bachelor's (Type 1),13,4,13.12721383,70,87,21,Moderate,0,Selected,Selected,100,87,60,07-05-2026,10-05-2026,13-05-2026,None,N/A
25,Male,Bachelor's (Type 2),7,3,15.58467254,10,98,23,Aggressive,1,Selected,Selected,90,98,70,05-05-2026,07-05-2026,08-05-2026,None,N/A
47,Female,Bachelor's (Type 2),2,2,47.21547835,35,36,80,Aggressive,0,Screening,Rejected,31,36,70,06-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
47,Female,Master's,13,4,12.51933197,51,95,84,Moderate,1,Selected,Selected,100,95,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
31,Female,Bachelor's (Type 2),9,4,15.46219514,30,70,50,Moderate,0,Selected,Selected,76,70,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
31,Female,Bachelor's (Type 1),0,5,19.4677065,32,32,49,Moderate,0,Screening,Rejected,22,32,60,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
39,Female,Bachelor's (Type 1),8,4,34.18713693,12,30,10,Conservative,0,Screening,Rejected,45,30,50,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
49,Female,Bachelor's (Type 1),12,2,6.911919624,17,54,55,Aggressive,1,Interview 1,Rejected,74,54,70,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
49,Male,Bachelor's (Type 2),5,2,48.69726062,40,11,70,Moderate,0,Screening,Rejected,23,11,60,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
30,Female,Bachelor's (Type 2),10,3,44.278561,57,10,41,Moderate,0,Screening,Rejected,37,10,60,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
45,Female,Bachelor's (Type 2),8,3,29.86080365,55,87,38,Moderate,0,Selected,Selected,85,87,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
42,Female,Bachelor's (Type 2),6,3,34.70189337,23,71,68,Conservative,0,Interview 2,Rejected,68,71,50,05-05-2026,08-05-2026,09-05-2026,Interview 2,Poor Communication
47,Male,Bachelor's (Type 2),0,4,1.833023562,72,31,47,Aggressive,0,Screening,Rejected,22,31,70,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
44,Female,Bachelor's (Type 1),11,4,17.94723877,30,56,56,Moderate,0,Interview 1,Rejected,72,56,60,07-05-2026,11-05-2026,12-05-2026,Interview 1,Weak Technical Skills
26,Male,Bachelor's (Type 1),11,5,40.78301153,54,37,20,Aggressive,0,Interview 1,Rejected,59,37,70,06-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
49,Female,Master's,0,3,4.87414869,9,59,81,Moderate,0,Screening,Rejected,41,59,60,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
20,Male,Bachelor's (Type 2),5,1,15.11569171,59,85,98,Moderate,0,Selected,Selected,75,85,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
20,Male,Bachelor's (Type 2),4,5,30.26484142,1,97,19,Conservative,0,Interview 2,Rejected,80,97,50,06-05-2026,10-05-2026,13-05-2026,Interview 2,Poor Communication
44,Female,Master's,8,1,13.82065138,14,18,14,Conservative,0,Screening,Rejected,37,18,50,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
46,Female,Bachelor's (Type 2),1,4,47.69889871,2,83,68,Moderate,0,Selected,Selected,61,83,60,07-05-2026,09-05-2026,12-05-2026,None,N/A
49,Male,Master's,7,5,7.55293154,42,55,76,Aggressive,1,Interview 1,Rejected,60,55,70,07-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
44,Female,Bachelor's (Type 2),10,5,40.8697179,30,13,50,Moderate,0,Screening,Rejected,39,13,60,05-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
39,Male,PhD,4,2,26.3974346,69,32,75,Moderate,0,Screening,Rejected,34,32,60,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
32,Male,Bachelor's (Type 1),1,4,38.51653879,66,9,61,Aggressive,0,Screening,Rejected,9,9,70,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
28,Male,Bachelor's (Type 1),12,4,16.53576642,55,79,84,Moderate,0,Selected,Selected,91,79,60,07-05-2026,10-05-2026,12-05-2026,None,N/A
22,Male,Bachelor's (Type 2),9,5,26.72448012,62,63,36,Conservative,0,Interview 2,Rejected,71,63,50,05-05-2026,08-05-2026,10-05-2026,Interview 2,Poor Communication
26,Male,PhD,10,4,43.84176749,74,63,5,Moderate,1,Selected,Selected,74,63,60,06-05-2026,09-05-2026,12-05-2026,None,N/A
25,Female,Master's,10,5,24.34390496,14,61,70,Moderate,1,Selected,Selected,73,61,60,06-05-2026,09-05-2026,12-05-2026,None,N/A
27,Male,Bachelor's (Type 1),11,2,18.9859931,91,67,25,Conservative,0,Interview 2,Rejected,80,67,50,06-05-2026,09-05-2026,12-05-2026,Interview 2,Poor Communication
46,Male,Bachelor's (Type 2),5,5,27.80776931,9,90,7,Aggressive,0,Selected,Selected,78,90,70,05-05-2026,09-05-2026,10-05-2026,None,N/A
28,Female,PhD,9,4,36.86813765,37,91,72,Aggressive,1,Selected,Selected,91,91,70,05-05-2026,09-05-2026,10-05-2026,None,N/A
49,Male,Bachelor's (Type 2),7,4,23.17816727,46,42,90,Moderate,0,Interview 1,Rejected,50,42,60,07-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
24,Female,Master's,3,5,47.94384876,56,79,3,Moderate,0,Selected,Selected,64,79,60,07-05-2026,10-05-2026,11-05-2026,None,N/A
20,Female,Master's,1,5,15.7472912,49,58,20,Moderate,0,Screening,Rejected,44,58,60,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
38,Female,Bachelor's (Type 2),11,5,24.77318031,70,51,30,Aggressive,1,Interview 1,Rejected,69,51,70,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
29,Male,Bachelor's (Type 2),10,3,38.84638297,14,96,20,Aggressive,1,Selected,Selected,97,96,70,05-05-2026,09-05-2026,11-05-2026,None,N/A
31,Male,Bachelor's (Type 2),4,4,35.45605452,17,18,24,Aggressive,0,Screening,Rejected,25,18,70,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
43,Male,Bachelor's (Type 2),14,4,44.18205262,81,20,14,Conservative,0,Interview 1,Rejected,56,20,50,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
34,Female,Master's,11,3,50.84045903,87,21,34,Moderate,0,Screening,Rejected,48,21,60,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
46,Male,Bachelor's (Type 2),1,5,22.34291644,1,8,48,Moderate,0,Screening,Rejected,9,8,60,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
41,Female,Master's,1,2,6.557543989,83,8,42,Aggressive,1,Screening,Rejected,9,8,70,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
43,Male,Bachelor's (Type 1),14,5,2.52079404,97,72,40,Aggressive,1,Selected,Selected,92,72,70,05-05-2026,08-05-2026,09-05-2026,None,N/A
28,Female,PhD,5,5,37.34384531,42,26,36,Moderate,0,Screening,Rejected,33,26,60,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
39,Male,Bachelor's (Type 2),15,3,44.70068357,25,16,56,Aggressive,0,Interview 1,Rejected,56,16,70,05-05-2026,07-05-2026,08-05-2026,Interview 1,Weak Technical Skills
36,Male,Bachelor's (Type 1),10,4,12.0356293,70,43,41,Moderate,0,Interview 1,Rejected,60,43,60,07-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
49,Male,Bachelor's (Type 1),9,5,8.922401859,37,44,46,Moderate,0,Interview 1,Rejected,58,44,60,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
36,Female,Master's,8,4,4.110254576,93,7,91,Moderate,1,Screening,Rejected,29,7,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
45,Female,Bachelor's (Type 2),12,1,42.13514609,41,79,60,Moderate,0,Selected,Selected,91,79,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
39,Male,Master's,3,4,16.56909699,4,17,13,Moderate,0,Screening,Rejected,21,17,60,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
31,Male,Bachelor's (Type 1),5,2,21.08484464,10,32,67,Aggressive,0,Screening,Rejected,37,32,70,06-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
49,Female,Bachelor's (Type 1),15,2,26.13750958,64,0,52,Moderate,0,Screening,Rejected,45,0,60,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
26,Female,Bachelor's (Type 2),6,5,42.97266171,33,75,83,Moderate,0,Selected,Selected,71,75,60,05-05-2026,08-05-2026,10-05-2026,None,N/A
21,Female,Bachelor's (Type 2),12,4,33.54166108,0,5,33,Aggressive,0,Screening,Rejected,40,5,70,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 2),10,5,31.75323149,82,40,75,Conservative,0,Interview 1,Rejected,58,40,50,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
36,Female,PhD,5,3,9.783604998,1,54,96,Aggressive,1,Interview 1,Rejected,53,54,70,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
24,Male,PhD,7,2,26.65949459,84,4,23,Aggressive,1,Screening,Rejected,24,4,70,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
36,Female,PhD,3,5,36.76905086,19,58,19,Aggressive,1,Interview 1,Rejected,50,58,70,05-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
43,Male,Master's,11,3,49.66304415,60,79,68,Conservative,1,Interview 2,Rejected,88,79,50,06-05-2026,10-05-2026,11-05-2026,Interview 2,Poor Communication
36,Female,Bachelor's (Type 2),14,5,11.07031546,86,17,29,Moderate,0,Interview 1,Rejected,54,17,60,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
46,Female,Bachelor's (Type 2),0,4,1.477167653,20,48,87,Moderate,0,Screening,Rejected,34,48,60,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
36,Female,Bachelor's (Type 2),6,4,4.76507168,87,81,6,Aggressive,1,Selected,Selected,75,81,70,06-05-2026,10-05-2026,11-05-2026,None,N/A
21,Female,Master's,2,4,19.79262326,67,64,35,Moderate,0,Selected,Selected,51,64,60,06-05-2026,08-05-2026,10-05-2026,None,N/A
21,Female,Bachelor's (Type 1),13,4,42.02723239,11,82,37,Moderate,0,Selected,Selected,96,82,60,07-05-2026,11-05-2026,13-05-2026,None,N/A
47,Male,Bachelor's (Type 2),5,1,1.357104088,21,53,79,Conservative,0,Interview 1,Rejected,52,53,50,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
41,Female,Bachelor's (Type 1),1,3,23.83652964,19,60,51,Aggressive,0,Screening,Rejected,45,60,70,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
42,Female,Bachelor's (Type 2),8,3,17.46153077,81,7,14,Aggressive,1,Screening,Rejected,29,7,70,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
24,Female,Master's,0,4,3.624085505,0,2,45,Aggressive,0,Screening,Rejected,1,2,70,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
20,Male,Master's,5,1,23.51181433,29,24,22,Conservative,0,Screening,Rejected,32,24,50,07-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
20,Female,Bachelor's (Type 2),5,4,13.73743537,96,68,11,Moderate,0,Selected,Selected,63,68,60,05-05-2026,09-05-2026,11-05-2026,None,N/A
38,Male,PhD,4,1,18.59424172,23,54,92,Moderate,0,Interview 1,Rejected,50,54,60,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
49,Female,Bachelor's (Type 2),15,4,36.28076524,13,39,43,Moderate,0,Interview 1,Rejected,72,39,60,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
21,Female,Bachelor's (Type 1),12,2,27.0775492,35,82,14,Conservative,0,Interview 2,Rejected,93,82,50,06-05-2026,10-05-2026,12-05-2026,Interview 2,Poor Communication
40,Male,Bachelor's (Type 2),4,2,7.23237145,68,81,92,Conservative,0,Interview 2,Rejected,69,81,50,07-05-2026,11-05-2026,12-05-2026,Interview 2,Poor Communication
31,Female,Bachelor's (Type 2),0,5,49.07072702,74,49,48,Moderate,0,Screening,Rejected,34,49,60,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
45,Male,Bachelor's (Type 1),9,4,32.79553829,23,94,20,Aggressive,1,Selected,Selected,93,94,70,07-05-2026,09-05-2026,11-05-2026,None,N/A
25,Male,PhD,11,3,39.29342128,59,32,14,Aggressive,1,Interview 1,Rejected,55,32,70,05-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
42,Female,Bachelor's (Type 2),4,5,4.9606575,94,17,13,Conservative,0,Screening,Rejected,24,17,50,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
23,Male,Master's,1,2,3.352918973,54,56,41,Moderate,0,Screening,Rejected,42,56,60,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
42,Female,Bachelor's (Type 2),6,4,1.972402518,76,15,79,Aggressive,1,Screening,Rejected,29,15,70,07-05-2026,10-05-2026,13-05-2026,Screening,Low Resume Score
30,Female,Bachelor's (Type 1),2,5,10.43970139,79,79,14,Moderate,0,Selected,Selected,61,79,60,07-05-2026,09-05-2026,10-05-2026,None,N/A
43,Male,Bachelor's (Type 2),12,4,21.72041989,23,37,62,Conservative,0,Interview 1,Rejected,62,37,50,07-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
